Date,DP_avg,DP_high,DP_low,Day,H_avg,H_high,H_low,P_avg,P_high,P_low,R_sum,T_avg,T_high,T_low,V_avg,V_high,V_low,W_avg,W_high,W_low,event,Month,Year,Date
2017-01-01,22.0,28.0,16.0,1,41.0,50.0,31.0,30.17,30.44,29.89,0.0,44.0,46.0,41.0,10.0,10.0,10.0,12.0,23.0,5.0,	,Jan,2017,2017-01-01
2017-01-02,34.0,38.0,23.0,2,83.0,96.0,51.0,30.41,30.5,30.26,0.2,38.0,39.0,37.0,7.0,10.0,2.0,15.0,23.0,9.0,Rain,Jan,2017,2017-01-02
2017-01-03,40.0,43.0,38.0,3,98.0,100.0,96.0,29.8,30.27,29.49,0.59,41.0,43.0,39.0,4.0,10.0,2.0,17.0,30.0,12.0,Rain,Jan,2017,2017-01-03
2017-01-04,34.0,42.0,10.0,4,74.0,100.0,30.0,29.52,29.73,29.44,0.0,44.0,52.0,34.0,9.0,10.0,5.0,17.0,31.0,6.0,	,Jan,2017,2017-01-04
2017-01-05,10.0,15.0,7.0,5,42.0,52.0,38.0,29.92,30.0,29.75,0.0,30.0,33.0,27.0,10.0,10.0,10.0,13.0,24.0,8.0,	,Jan,2017,2017-01-05
2017-01-06,18.0,25.0,7.0,6,66.0,92.0,39.0,30.04,30.27,29.92,0.05,29.0,33.0,25.0,6.0,10.0,0.0,10.0,16.0,5.0,"Fog	,Snow",Jan,2017,2017-01-06
2017-01-07,14.0,18.0,4.0,7,67.0,91.0,42.0,30.2,30.32,30.11,0.32,23.0,26.0,20.0,3.0,10.0,0.0,17.0,25.0,8.0,"Fog	,Snow",Jan,2017,2017-01-07
2017-01-08,4.0,8.0,0.0,8,52.0,68.0,35.0,30.34,30.6,30.16,0.0,21.0,25.0,16.0,10.0,10.0,8.0,18.0,30.0,9.0,	,Jan,2017,2017-01-08
2017-01-09,4.0,9.0,0.0,9,52.0,59.0,45.0,30.68,30.76,30.61,0.0,19.0,23.0,14.0,10.0,10.0,10.0,13.0,22.0,5.0,	,Jan,2017,2017-01-09
2017-01-10,22.0,39.0,9.0,10,63.0,82.0,43.0,30.49,30.64,30.19,0.0,34.0,46.0,21.0,10.0,10.0,10.0,14.0,24.0,5.0,	,Jan,2017,2017-01-10
2017-01-11,40.0,45.0,36.0,11,74.0,93.0,54.0,30.24,30.33,30.16,0.52,47.0,52.0,42.0,7.0,10.0,2.0,16.0,33.0,6.0,Rain,Jan,2017,2017-01-11
2017-01-12,50.0,52.0,46.0,12,78.0,93.0,63.0,30.07,30.16,29.97,0.05,57.0,66.0,47.0,10.0,10.0,5.0,16.0,24.0,8.0,Rain,Jan,2017,2017-01-12
2017-01-13,29.0,53.0,13.0,13,55.0,80.0,30.0,30.41,30.69,30.09,0.0,47.0,62.0,32.0,10.0,10.0,10.0,17.0,28.0,7.0,	,Jan,2017,2017-01-13
2017-01-14,23.0,29.0,12.0,14,69.0,92.0,45.0,30.51,30.7,30.31,0.12,31.0,34.0,28.0,5.0,10.0,0.0,9.0,12.0,4.0,"Fog	,Snow",Jan,2017,2017-01-14
2017-01-15,22.0,28.0,19.0,15,67.0,85.0,48.0,30.34,30.41,30.27,0.0,34.0,38.0,30.0,10.0,10.0,8.0,10.0,15.0,4.0,	,Jan,2017,2017-01-15
2017-01-16,21.0,25.0,16.0,16,53.0,63.0,43.0,30.39,30.47,30.28,0.0,37.0,43.0,30.0,10.0,10.0,10.0,13.0,19.0,5.0,	,Jan,2017,2017-01-16
2017-01-17,35.0,38.0,25.0,17,77.0,100.0,54.0,30.13,30.27,29.96,0.35,40.0,42.0,38.0,4.0,10.0,2.0,15.0,20.0,5.0,Rain,Jan,2017,2017-01-17
2017-01-18,37.0,39.0,36.0,18,90.0,100.0,79.0,29.96,30.06,29.87,0.06,40.0,41.0,38.0,8.0,10.0,2.0,14.0,19.0,6.0,Rain,Jan,2017,2017-01-18
2017-01-19,34.0,36.0,32.0,19,71.0,85.0,56.0,30.02,30.07,29.99,0.0,44.0,49.0,39.0,10.0,10.0,10.0,12.0,19.0,4.0,	,Jan,2017,2017-01-19
2017-01-20,36.0,40.0,30.0,20,79.0,93.0,65.0,29.96,30.03,29.92,0.1,43.0,45.0,40.0,8.0,10.0,3.0,10.0,14.0,4.0,Rain,Jan,2017,2017-01-20
2017-01-21,42.0,45.0,40.0,21,90.0,100.0,80.0,29.85,29.94,29.78,0.0,45.0,49.0,41.0,4.0,7.0,1.0,12.0,18.0,4.0,	,Jan,2017,2017-01-21
2017-01-22,43.0,45.0,40.0,22,91.0,100.0,82.0,29.75,29.83,29.68,0.05,46.0,48.0,43.0,4.0,10.0,0.0,21.0,33.0,7.0,"Fog	,Rain",Jan,2017,2017-01-22
2017-01-23,35.0,40.0,30.0,23,85.0,100.0,70.0,29.72,29.85,29.46,1.16,40.0,44.0,36.0,8.0,10.0,2.0,33.0,47.0,18.0,Rain,Jan,2017,2017-01-23
2017-01-24,35.0,36.0,30.0,24,93.0,100.0,85.0,29.38,29.47,29.31,1.18,37.0,38.0,35.0,5.0,10.0,1.0,24.0,36.0,10.0,Rain,Jan,2017,2017-01-24
2017-01-25,30.0,34.0,27.0,25,63.0,76.0,50.0,29.6,29.67,29.49,0.0,44.0,51.0,36.0,10.0,10.0,10.0,18.0,26.0,7.0,	,Jan,2017,2017-01-25
2017-01-26,33.0,43.0,25.0,26,61.0,80.0,42.0,29.45,29.57,29.33,0.02,50.0,56.0,43.0,10.0,10.0,6.0,21.0,38.0,7.0,Rain,Jan,2017,2017-01-26
2017-01-27,24.0,27.0,19.0,27,47.0,55.0,39.0,29.62,29.66,29.57,0.0,40.0,43.0,36.0,10.0,10.0,10.0,18.0,33.0,9.0,	,Jan,2017,2017-01-27
2017-01-28,20.0,23.0,19.0,28,52.0,59.0,44.0,29.68,29.75,29.63,0.0,37.0,39.0,34.0,10.0,10.0,10.0,16.0,27.0,8.0,	,Jan,2017,2017-01-28
2017-01-29,18.0,24.0,11.0,29,43.0,59.0,27.0,29.71,29.73,29.66,0.0,39.0,43.0,35.0,10.0,10.0,10.0,15.0,24.0,6.0,	,Jan,2017,2017-01-29
2017-01-30,12.0,19.0,7.0,30,46.0,59.0,32.0,29.81,29.97,29.73,0.0,34.0,37.0,30.0,10.0,10.0,10.0,15.0,22.0,6.0,	,Jan,2017,2017-01-30
2017-01-31,22.0,29.0,7.0,31,64.0,92.0,36.0,29.87,30.01,29.75,0.06,30.0,34.0,26.0,5.0,10.0,0.0,12.0,15.0,4.0,"Fog	,Snow",Jan,2017,2017-01-31
2017-02-01,26.0,29.0,23.0,1,60.0,82.0,38.0,29.93,30.04,29.84,0.0,40.0,47.0,33.0,10.0,10.0,7.0,16.0,26.0,6.0,	,Feb,2017,2017-02-01
2017-02-02,20.0,27.0,14.0,2,46.0,64.0,28.0,30.08,30.19,30.01,0.0,39.0,45.0,32.0,10.0,10.0,10.0,16.0,28.0,5.0,	,Feb,2017,2017-02-02
2017-02-03,9.0,11.0,4.0,3,39.0,46.0,31.0,30.18,30.25,30.09,0.0,30.0,33.0,26.0,10.0,10.0,10.0,17.0,29.0,7.0,	,Feb,2017,2017-02-03
2017-02-04,5.0,8.0,2.0,4,38.0,47.0,28.0,30.31,30.4,30.23,0.0,28.0,34.0,22.0,10.0,10.0,10.0,16.0,26.0,8.0,	,Feb,2017,2017-02-04
2017-02-05,17.0,22.0,8.0,5,44.0,52.0,36.0,29.99,30.24,29.83,0.0,37.0,43.0,31.0,10.0,10.0,10.0,16.0,28.0,7.0,	,Feb,2017,2017-02-05
2017-02-06,24.0,34.0,16.0,6,51.0,70.0,31.0,30.05,30.15,29.93,0.0,43.0,49.0,36.0,10.0,10.0,8.0,13.0,20.0,5.0,	,Feb,2017,2017-02-06
2017-02-07,36.0,38.0,33.0,7,85.0,100.0,70.0,29.87,29.99,29.6,0.27,39.0,42.0,36.0,3.0,9.0,0.0,15.0,20.0,7.0,"Fog	,Rain",Feb,2017,2017-02-07
2017-02-08,38.0,47.0,29.0,8,73.0,100.0,46.0,29.61,29.73,29.53,0.03,50.0,62.0,38.0,6.0,10.0,1.0,13.0,17.0,5.0,Rain,Feb,2017,2017-02-08
2017-02-09,21.0,30.0,0.0,9,71.0,100.0,41.0,29.65,30.08,29.53,1.16,32.0,44.0,19.0,4.0,10.0,0.0,23.0,36.0,12.0,"Fog	,Snow",Feb,2017,2017-02-09
2017-02-10,10.0,19.0,4.0,10,46.0,56.0,36.0,30.17,30.23,30.09,,26.0,32.0,19.0,9.0,10.0,2.0,16.0,31.0,9.0,Snow,Feb,2017,2017-02-10
2017-02-11,24.0,28.0,18.0,11,54.0,69.0,38.0,29.98,30.1,29.88,0.0,39.0,48.0,30.0,10.0,10.0,9.0,13.0,20.0,4.0,	,Feb,2017,2017-02-11
2017-02-12,30.0,34.0,25.0,12,82.0,100.0,64.0,29.87,30.12,29.59,0.46,35.0,40.0,30.0,5.0,10.0,2.0,17.0,23.0,7.0,"Rain	,Snow",Feb,2017,2017-02-12
2017-02-13,23.0,34.0,16.0,13,70.0,92.0,47.0,29.77,29.98,29.58,0.02,35.0,39.0,31.0,10.0,10.0,6.0,28.0,48.0,12.0,Rain,Feb,2017,2017-02-13
2017-02-14,21.0,29.0,17.0,14,56.0,64.0,48.0,29.87,29.99,29.73,0.0,35.0,41.0,28.0,10.0,10.0,10.0,13.0,20.0,5.0,	,Feb,2017,2017-02-14
2017-02-15,30.0,33.0,24.0,15,68.0,82.0,53.0,29.46,29.69,29.3,,41.0,47.0,35.0,10.0,10.0,7.0,18.0,29.0,7.0,	,Feb,2017,2017-02-15
2017-02-16,16.0,24.0,13.0,16,54.0,64.0,43.0,29.61,29.79,29.46,0.0,32.0,35.0,28.0,10.0,10.0,10.0,17.0,29.0,11.0,	,Feb,2017,2017-02-16
2017-02-17,15.0,15.0,13.0,17,41.0,63.0,19.0,29.85,29.91,29.8,0.0,34.0,41.0,26.0,10.0,10.0,10.0,16.0,28.0,9.0,	,Feb,2017,2017-02-17
2017-02-18,25.0,33.0,14.0,18,39.0,48.0,30.0,29.76,29.89,29.66,0.0,49.0,63.0,35.0,10.0,10.0,10.0,16.0,28.0,6.0,	,Feb,2017,2017-02-18
2017-02-19,32.0,36.0,28.0,19,35.0,43.0,26.0,29.81,29.98,29.67,0.0,59.0,65.0,53.0,10.0,10.0,10.0,14.0,22.0,6.0,	,Feb,2017,2017-02-19
2017-02-20,22.0,33.0,10.0,20,38.0,58.0,18.0,30.19,30.36,30.0,0.0,47.0,55.0,39.0,10.0,10.0,10.0,18.0,25.0,7.0,	,Feb,2017,2017-02-20
2017-02-21,23.0,32.0,8.0,21,47.0,67.0,27.0,30.29,30.39,30.12,0.0,41.0,47.0,34.0,10.0,10.0,10.0,14.0,22.0,6.0,	,Feb,2017,2017-02-21
2017-02-22,37.0,42.0,33.0,22,59.0,71.0,47.0,29.98,30.09,29.88,0.0,50.0,57.0,42.0,10.0,10.0,8.0,12.0,17.0,3.0,	,Feb,2017,2017-02-22
2017-02-23,47.0,52.0,40.0,23,75.0,86.0,63.0,29.87,29.93,29.8,0.0,55.0,65.0,44.0,8.0,10.0,3.0,13.0,20.0,4.0,	,Feb,2017,2017-02-23
2017-02-24,53.0,56.0,50.0,24,69.0,84.0,53.0,29.89,29.95,29.85,0.0,64.0,70.0,58.0,10.0,10.0,10.0,14.0,21.0,6.0,	,Feb,2017,2017-02-24
2017-02-25,51.0,57.0,34.0,25,88.0,100.0,76.0,29.66,29.87,29.48,0.54,54.0,63.0,44.0,7.0,10.0,0.0,20.0,28.0,7.0,"Fog	,Rain",Feb,2017,2017-02-25
2017-02-26,18.0,32.0,13.0,26,49.0,67.0,30.0,30.0,30.27,29.7,0.0,40.0,44.0,36.0,10.0,10.0,10.0,18.0,29.0,9.0,	,Feb,2017,2017-02-26
2017-02-27,22.0,30.0,16.0,27,39.0,52.0,26.0,30.37,30.43,30.29,0.0,45.0,54.0,35.0,10.0,10.0,10.0,16.0,26.0,6.0,	,Feb,2017,2017-02-27
2017-02-28,43.0,51.0,30.0,28,73.0,96.0,50.0,30.24,30.39,29.99,0.0,53.0,59.0,47.0,10.0,10.0,7.0,10.0,19.0,4.0,	,Feb,2017,2017-02-28
2017-03-01,54.0,59.0,49.0,1,73.0,93.0,53.0,29.67,29.98,29.41,0.12,62.0,70.0,54.0,8.0,10.0,2.0,16.0,30.0,6.0,Rain,Mar,2017,2017-03-01
2017-03-02,20.0,50.0,8.0,2,44.0,60.0,27.0,29.76,30.09,29.41,0.0,50.0,64.0,35.0,10.0,10.0,10.0,26.0,47.0,11.0,	,Mar,2017,2017-03-02
2017-03-03,8.0,14.0,1.0,3,35.0,49.0,21.0,30.24,30.45,30.11,0.0,32.0,39.0,24.0,10.0,10.0,10.0,18.0,35.0,8.0,	,Mar,2017,2017-03-03
2017-03-04,-1.0,5.0,-9.0,4,37.0,49.0,25.0,30.51,30.6,30.45,0.0,24.0,30.0,17.0,10.0,10.0,10.0,20.0,34.0,9.0,	,Mar,2017,2017-03-04
2017-03-05,-7.0,-1.0,-14.0,5,26.0,40.0,12.0,30.58,30.67,30.5,0.0,26.0,37.0,14.0,10.0,10.0,10.0,14.0,23.0,5.0,	,Mar,2017,2017-03-05
2017-03-06,11.0,25.0,-2.0,6,35.0,50.0,20.0,30.48,30.54,30.41,0.0,36.0,45.0,26.0,10.0,10.0,10.0,10.0,16.0,3.0,	,Mar,2017,2017-03-06
2017-03-07,42.0,47.0,27.0,7,71.0,93.0,49.0,30.23,30.41,30.01,0.1,49.0,56.0,42.0,8.0,10.0,4.0,13.0,20.0,4.0,Rain,Mar,2017,2017-03-07
2017-03-08,32.0,52.0,15.0,8,53.0,83.0,22.0,29.94,30.02,29.88,0.02,53.0,59.0,47.0,10.0,10.0,9.0,17.0,31.0,8.0,Rain,Mar,2017,2017-03-08
2017-03-09,17.0,25.0,12.0,9,28.0,39.0,16.0,29.95,29.99,29.9,0.0,54.0,61.0,47.0,10.0,10.0,10.0,23.0,39.0,9.0,	,Mar,2017,2017-03-09
2017-03-10,24.0,32.0,7.0,10,63.0,92.0,34.0,29.87,30.02,29.78,0.31,35.0,47.0,23.0,5.0,10.0,0.0,20.0,33.0,8.0,"Fog	,Snow",Mar,2017,2017-03-10
2017-03-11,3.0,9.0,-3.0,11,44.0,54.0,33.0,30.16,30.26,30.06,0.0,23.0,29.0,17.0,10.0,10.0,10.0,18.0,32.0,10.0,	,Mar,2017,2017-03-11
2017-03-12,2.0,4.0,0.0,12,40.0,49.0,31.0,30.31,30.43,30.26,0.0,24.0,29.0,19.0,10.0,10.0,10.0,17.0,25.0,9.0,	,Mar,2017,2017-03-12
2017-03-13,7.0,22.0,0.0,13,44.0,69.0,24.0,30.42,30.52,30.26,0.0,27.0,36.0,19.0,10.0,10.0,10.0,12.0,18.0,5.0,	,Mar,2017,2017-03-13
2017-03-14,25.0,30.0,8.0,14,79.0,100.0,57.0,29.59,30.22,29.13,1.97,27.0,32.0,21.0,3.0,10.0,0.0,28.0,38.0,14.0,"Fog	,Snow",Mar,2017,2017-03-14
2017-03-15,9.0,14.0,7.0,15,52.0,62.0,42.0,29.63,29.86,29.5,0.0,23.0,26.0,20.0,10.0,10.0,8.0,21.0,35.0,12.0,	,Mar,2017,2017-03-15
2017-03-16,10.0,11.0,8.0,16,41.0,55.0,27.0,29.96,30.12,29.87,0.0,32.0,39.0,24.0,10.0,10.0,10.0,20.0,34.0,8.0,	,Mar,2017,2017-03-16
2017-03-17,14.0,17.0,7.0,17,36.0,53.0,19.0,30.2,30.28,30.13,0.0,38.0,47.0,29.0,10.0,10.0,10.0,15.0,22.0,7.0,	,Mar,2017,2017-03-17
2017-03-18,27.0,33.0,16.0,18,70.0,100.0,40.0,30.18,30.23,30.14,0.08,37.0,39.0,34.0,7.0,10.0,2.0,20.0,27.0,9.0,Snow,Mar,2017,2017-03-18
2017-03-19,21.0,27.0,11.0,19,47.0,70.0,23.0,30.16,30.2,30.11,0.0,41.0,47.0,34.0,10.0,10.0,10.0,18.0,29.0,8.0,	,Mar,2017,2017-03-19
2017-03-20,15.0,22.0,8.0,20,33.0,47.0,18.0,30.08,30.16,29.98,0.0,43.0,52.0,33.0,10.0,10.0,10.0,14.0,22.0,5.0,	,Mar,2017,2017-03-20
2017-03-21,25.0,31.0,21.0,21,40.0,49.0,30.0,29.89,29.98,29.81,0.0,51.0,59.0,42.0,10.0,10.0,10.0,13.0,18.0,4.0,	,Mar,2017,2017-03-21
2017-03-22,6.0,23.0,-5.0,22,32.0,45.0,19.0,30.13,30.45,29.86,0.0,37.0,50.0,24.0,10.0,10.0,10.0,24.0,42.0,12.0,	,Mar,2017,2017-03-22
2017-03-23,2.0,20.0,-3.0,23,33.0,50.0,15.0,30.53,30.61,30.46,0.0,33.0,42.0,23.0,10.0,10.0,10.0,13.0,17.0,5.0,	,Mar,2017,2017-03-23
2017-03-24,25.0,34.0,12.0,24,43.0,52.0,33.0,30.32,30.52,30.11,,47.0,57.0,36.0,10.0,10.0,10.0,15.0,23.0,6.0,	,Mar,2017,2017-03-24
2017-03-25,38.0,41.0,33.0,25,66.0,89.0,42.0,30.22,30.41,30.06,0.01,52.0,62.0,42.0,10.0,10.0,8.0,16.0,24.0,7.0,	,Mar,2017,2017-03-25
2017-03-26,34.0,38.0,30.0,26,81.0,92.0,70.0,30.42,30.49,30.32,0.14,40.0,42.0,37.0,8.0,10.0,2.0,18.0,24.0,8.0,Rain,Mar,2017,2017-03-26
2017-03-27,41.0,46.0,37.0,27,89.0,100.0,77.0,30.11,30.31,29.99,0.26,45.0,53.0,37.0,4.0,8.0,0.0,12.0,17.0,4.0,"Fog	,Rain",Mar,2017,2017-03-27
2017-03-28,42.0,44.0,39.0,28,95.0,100.0,89.0,29.95,30.0,29.87,0.72,44.0,46.0,41.0,4.0,10.0,1.0,14.0,21.0,6.0,Rain,Mar,2017,2017-03-28
